Car_ID,Model_Year,Kilometers_Driven,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_Per_Year,Power_Per_CC,Efficiency_to_Power,Usage_Intensity,Depreciation_Rate,Is_Automatic,Owner_History_Numeric,Price_Per_Seat,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Nissan,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Mileage_Category_High,Mileage_Category_Low,Mileage_Category_Medium,Mileage_Category_Very High,Price_Category_Budget,Price_Category_Luxury,Price_Category_Mid-range,Price_Category_Premium,Engine_Size_Category_Large,Engine_Size_Category_Medium,Engine_Size_Category_Small,Power_Rating_High,Power_Rating_Low,Power_Rating_Medium,Power_Rating_Very High,Fuel_Type_Category_Eco-Friendly,Fuel_Type_Category_Traditional
574,2012,135349,4272,552.5,22.87,2,71905.51,13,5136.107857142857,129.33052434456928,0.0413861744480637,9667.785714285714,0.09988664447766969,0,2,23968.50333333333,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
575,2022,75553,827,127.6,20.09,5,63916.68,3,15979.17,154.29262394195888,0.1573218480814409,18888.25,0.005988953291170768,1,1,10652.78,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
576,2022,99788,2785,461.0,12.47,6,89837.52,3,22459.38,165.52962298025133,0.027044025157232705,24947.0,0.015394287439285509,1,1,12833.93142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
577,2018,67812,4953,358.2,15.27,7,62639.05,7,7829.88125,72.31980617807389,0.04261791794585543,8476.5,0.04002870368079208,1,1,7829.88125,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
578,2019,12999,2321,193.8,10.44,5,52426.16,6,7489.4514285714295,83.49849202929772,0.05384218669417225,1857.0,0.02217934368369372,0,2,8737.693333333335,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
579,2010,27436,1096,305.7,29.15,2,49576.2,15,3098.5125,278.92335766423355,0.09532374100719423,1714.75,0.09249211331015064,1,0,16525.399999999998,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
580,2015,47963,2981,226.9,8.27,5,6094.29,10,554.0263636363636,76.11539751761154,0.03643171806167401,4360.272727272727,0.3722546425190598,1,1,1015.715,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
581,2017,138168,4202,364.4,14.3,7,42260.19,8,4695.576666666667,86.72060923369824,0.039231824417009606,15352.0,0.0689805469273345,0,2,5282.52375,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
582,2005,161351,3096,537.8,5.65,4,117194.36,20,5580.68380952381,173.7080103359173,0.01050381111730805,7683.380952380952,0.0917783775739927,0,0,23438.872,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
583,2010,113899,3397,358.8,10.54,7,105206.0,15,6575.375,105.6226081836915,0.02936751184173864,7118.6875,0.0511562918817189,1,1,13150.75,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
584,2013,31201,1701,393.8,24.51,4,41537.23,12,3195.1715384615386,231.5108759553204,0.06222391469916222,2400.076923076923,0.11376507857941949,1,0,8307.446,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
585,2012,155787,1898,330.5,10.03,4,71772.06,13,5126.575714285714,174.13066385669126,0.030338777979431332,11127.642857142857,0.059862293735281735,1,1,14354.412,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
586,2015,165381,2477,68.7,7.0,4,102133.72,10,9284.883636363636,27.735163504239,0.10174418604651163,15034.636363636364,0.006726409980856656,0,1,20426.744,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
587,2023,151150,3681,170.4,16.86,5,54629.1,2,18209.7,46.291768541157296,0.09888563049853372,50383.333333333336,0.006238319168370551,0,1,9104.85,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
588,2013,192686,2178,315.5,5.25,2,5101.07,12,392.39,144.85766758494032,0.016634980988593156,14822.0,0.7420517554639587,0,0,1700.3566666666666,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
589,2021,10105,2048,213.7,7.12,5,11717.72,4,2343.544,104.34570312499999,0.0333021515434986,2021.0,0.0729431200677207,0,2,1952.9533333333331,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
590,2016,122666,4535,141.8,25.19,2,62715.95,9,6271.594999999999,31.267916207276738,0.17751937984496124,12266.6,0.020348566057501204,1,0,20905.316666666666,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
591,2018,99848,2064,322.3,24.29,7,116424.41,7,14553.05125,156.1531007751938,0.0753411910669975,12481.0,0.019378072192316093,0,1,14553.05125,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
592,2019,7839,2707,220.8,27.88,6,84105.52,6,12015.074285714287,81.56630956778723,0.12621095518334088,1119.857142857143,0.01575145422732982,0,0,12015.074285714287,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
593,2020,73920,1858,184.5,26.36,7,11297.19,5,1882.865,99.30032292787944,0.14279523293607801,12320.0,0.08165024663242519,0,2,1412.14875,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
594,2024,48619,3549,299.8,22.08,5,25155.22,1,12577.61,84.47449985911526,0.07362454151383793,24309.5,0.01191752974015969,1,0,4192.536666666667,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
595,2005,47821,2848,114.6,6.31,5,93244.81,20,4440.229047619047,40.23876404494382,0.05501307759372276,2277.190476190476,0.02458019293306584,1,2,15540.801666666666,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
596,2014,130736,3276,559.5,24.57,2,101448.45,11,8454.0375,170.7875457875458,0.04390636168691923,10894.666666666666,0.060665681282648654,0,2,33816.15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
597,2012,149565,4816,525.9,26.14,5,75270.27,13,5376.447857142857,109.1985049833887,0.049695817490494294,10683.214285714286,0.09082748304897738,0,0,12545.045,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
598,2022,22069,3997,436.3,24.98,4,78397.51,3,19599.3775,109.15686765073806,0.0572410632447296,5517.25,0.01669547036034231,1,1,15679.501999999999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
599,2005,12531,4353,99.5,17.71,5,6315.48,20,300.7371428571428,22.857799218929475,0.1778112449799197,596.7142857142857,0.31504888798824665,1,2,1052.58,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
600,2006,173123,2561,474.5,10.82,2,99938.04,19,4996.902,185.2791878172589,0.022798145806995365,8656.15,0.09020999201112999,1,0,33312.68,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
601,2005,143808,1020,492.5,26.13,2,95228.2,20,4534.676190476191,482.84313725490193,0.05304506699147381,6848.0,0.10343466079731847,1,2,31742.733333333334,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
602,2005,143782,3688,469.9,23.18,4,33307.11,20,1586.0528571428572,127.41323210412146,0.04931914893617021,6846.761904761905,0.28215350555765545,1,1,6661.4220000000005,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
603,2013,72155,2464,103.8,29.52,2,85915.18,12,6608.86,42.12662337662338,0.2841193455245428,5550.384615384615,0.01449785127783847,1,0,28638.39333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
604,2017,150047,4786,400.6,8.89,6,28137.99,8,3126.4433333333336,83.70246552444631,0.022186174195158472,16671.88888888889,0.11389179213610723,1,0,4019.7128571428575,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
605,2005,67424,3777,507.2,10.64,7,7718.63,20,367.55380952380955,134.2864707439767,0.020973782771535582,3210.6666666666665,1.314052616511413,1,0,964.82875,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False
606,2017,50603,2671,363.3,10.29,5,26532.98,8,2948.108888888889,136.01647323099965,0.02831590533847,5622.555555555556,0.10953501887014312,0,1,4422.163333333333,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
607,2024,159324,2262,402.0,24.81,6,23899.58,1,11949.79,177.71883289124668,0.061701069385724935,79662.0,0.016819675505782703,0,2,3414.2257142857147,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True
608,2011,137503,1144,296.7,9.67,5,42516.52,14,2834.4346666666665,259.3531468531469,0.032580862533692724,9166.866666666667,0.09769619676782655,0,0,7086.086666666666,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
609,2006,173553,844,336.1,6.67,6,51958.59,19,2597.9294999999997,398.2227488151659,0.01983938132064247,8677.65,0.12290127770446227,0,2,7422.655714285714,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
610,2010,97573,2868,59.3,29.96,5,62499.05,15,3906.190625,20.676429567642955,0.5043771043771044,6098.3125,0.014231988614409108,0,2,10416.508333333333,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
611,2011,145629,2314,397.8,5.62,4,58780.2,14,3918.68,171.91011235955057,0.014124151796933902,9708.6,0.09474457819847162,0,1,11756.039999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
612,2018,108302,3398,85.6,25.88,2,34668.93,7,4333.61625,25.1912889935256,0.3019836639439907,13537.75,0.017282988457144273,1,0,11556.31,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
613,2022,136234,1801,283.6,14.13,2,6412.97,3,1603.2425,157.46807329261523,0.04980613323933732,34058.5,0.1326479543870645,1,2,2137.6566666666668,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
614,2019,170814,1833,203.9,26.04,4,73796.89,6,10542.412857142857,111.23840698308784,0.12764705882352942,24402.0,0.016577709742107805,0,0,14759.378,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
615,2006,24675,2840,345.4,18.87,6,49302.15,19,2465.1075,121.61971830985915,0.054616497829233,1233.75,0.13310711384566704,0,0,7043.164285714286,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
616,2014,78997,1073,114.7,27.54,7,37944.64,11,3162.0533333333333,106.89655172413794,0.23989547038327527,6583.083333333333,0.03325019686056158,1,1,4743.08,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
617,2016,153087,3447,427.3,28.15,6,104432.1,9,10443.210000000001,123.96286626051639,0.06586335985025736,15308.7,0.036824531685835236,1,0,14918.871428571429,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
618,2021,186129,2579,485.2,5.23,2,90368.97,4,18073.794,188.13493602171383,0.010776839068617351,37225.8,0.021476160720203846,1,0,30122.99,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
619,2012,168663,1278,131.5,6.89,7,103358.57,13,7382.755,102.89514866979655,0.05235562310030395,12047.357142857143,0.016539348993034702,0,2,12919.82125,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
620,2015,145905,1315,98.4,11.26,5,60912.99,10,5537.544545454545,74.82889733840305,0.11431472081218273,13264.09090909091,0.01615392457463384,1,1,10152.164999999999,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
621,2007,12896,1991,121.5,21.73,7,18318.96,18,964.1557894736842,61.02461074836765,0.17870065789473685,678.7368421052631,0.11937798990827492,0,0,2289.87,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
622,2010,169044,3468,531.2,27.21,6,84457.91,15,5278.619375,153.17185697808537,0.05121400338791643,10565.25,0.09434173374958309,0,2,12065.415714285715,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
623,2013,54733,2211,335.8,16.5,4,27110.63,12,2085.433076923077,151.8769787426504,0.049121762429294426,4210.2307692307695,0.14862994220561435,1,1,5422.126,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
624,2010,46800,4080,301.7,20.17,5,54623.87,15,3413.991875,73.94607843137254,0.06683233929754805,2925.0,0.08284687908639415,1,1,9103.978333333334,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
625,2013,101044,1071,99.8,9.71,6,10605.09,12,815.7761538461539,93.18394024276377,0.09719719719719722,7772.615384615385,0.11291625848922646,0,2,1515.0128571428572,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
626,2011,10347,942,403.8,25.12,5,99561.08,14,6637.405333333333,428.66242038216564,0.06219361228026739,689.8,0.05678065383929303,1,2,16593.513333333332,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
627,2013,195135,4132,526.1,29.18,7,17735.06,12,1364.2353846153846,127.32333010648598,0.05545419992398327,15010.384615384615,0.35595278771046107,1,2,2216.8825,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True
628,2022,138715,1587,503.8,11.71,2,108662.41,3,27165.6025,317.4543163201008,0.023238737844810477,34678.75,0.013909005800572612,0,2,36220.80333333334,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
629,2016,45785,2481,390.6,17.37,6,104114.98,9,10411.498,157.43651753325273,0.04445866393652419,4578.5,0.03376426942338727,1,2,14873.56857142857,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
630,2012,23681,1422,82.2,7.15,4,57356.18,13,4096.87,57.80590717299579,0.08687727825030378,1691.5,0.018630623053643852,0,0,11471.236,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
631,2012,186098,4641,102.9,18.98,7,90091.08,13,6435.077142857143,22.171945701357465,0.18427184466019417,13292.714285714286,0.014848142034238747,0,0,11261.385,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
632,2022,108864,4476,67.6,17.57,6,75475.07,3,18868.7675,15.102770330652367,0.2595273264401773,27216.0,0.0026869443520310472,1,1,10782.152857142859,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
633,2024,151964,3372,184.2,8.61,4,96959.85,1,48479.925,54.62633451957295,0.04671730873575692,75982.0,0.001899735821210313,0,0,19391.97,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
634,2019,52299,4060,116.0,16.05,6,53521.2,6,7645.885714285714,28.571428571428573,0.13824289405684756,7471.285714285715,0.013003949762902124,0,0,7645.885714285714,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
635,2011,22073,866,185.6,13.35,7,94939.59,14,6329.306,214.3187066974596,0.07189014539579967,1471.5333333333333,0.02736869446461203,1,0,11867.44875,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
636,2015,107304,1940,255.6,18.05,6,57107.45,10,5191.586363636364,131.75257731958763,0.07059053578412203,9754.90909090909,0.04475694927808407,1,2,8158.207142857143,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
637,2024,35682,3114,568.1,19.64,5,113093.0,1,56546.5,182.43416827231857,0.03456529391059486,17841.0,0.005023254991423064,1,1,18848.833333333332,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
638,2020,129302,3332,381.8,5.21,7,59905.54,5,9984.256666666666,114.5858343337335,0.013642314742079076,21550.333333333332,0.03186630374580138,0,1,7488.1925,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
639,2008,150361,4380,507.6,24.03,6,57126.45,17,3173.6916666666666,115.89041095890411,0.047331101043923574,8353.388888888889,0.15105172732197922,0,1,8160.921428571428,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
640,2010,120359,1987,437.8,22.83,2,94853.41,15,5928.338125,220.33215903371917,0.05213519068280428,7522.4375,0.06923241628934279,1,1,31617.803333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
641,2007,143999,4139,103.0,14.16,6,99124.59,18,5217.083684210526,24.88523798018845,0.1373423860329777,7578.894736842105,0.018703545673725626,0,0,14160.655714285715,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
642,2013,184402,1348,452.1,6.32,5,67875.23,12,5221.171538461538,335.38575667655783,0.01397611676249447,14184.76923076923,0.0799278333519702,1,0,11312.538333333332,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
643,2014,71707,4887,194.1,23.87,4,24036.34,11,2003.0283333333334,39.71761817065685,0.12291452111225543,5975.583333333333,0.08882430418673613,1,2,4807.268,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
644,2018,70428,872,397.9,28.88,4,57727.71,7,7215.96375,456.30733944954125,0.07256281407035176,8803.5,0.04824809007511167,0,1,11545.542,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
645,2015,55601,998,230.9,11.0,4,116264.48,10,10569.498181818182,231.36272545090182,0.047619047619047616,5054.636363636364,0.01985972104531801,1,0,23252.896,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
646,2022,138611,4001,598.7,13.09,2,91099.38,3,22774.845,149.6375906023494,0.021860387441549764,34652.75,0.01971561479765507,0,0,30366.460000000003,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
647,2016,116487,2581,187.6,9.6,5,97906.02,9,9790.602,72.68500581170089,0.051145444858817266,11648.7,0.01724493299867568,0,2,16317.67,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
648,2016,158741,1371,196.3,19.42,7,6840.58,9,684.058,143.18016046681257,0.09887983706720978,15874.1,0.2582298241049582,1,2,855.0725,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
649,2017,156716,1590,561.2,8.87,4,57739.56,8,6415.506666666666,352.9559748427673,0.015802601104578654,17412.88888888889,0.07775470137456236,0,2,11547.912,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
650,2017,154817,2438,53.8,13.9,5,78654.67,8,8739.407777777778,22.067268252666118,0.25788497217068646,17201.88888888889,0.005471951354555876,1,0,13109.111666666666,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
651,2023,33228,2631,430.1,22.43,6,100113.82,2,33371.27333333334,163.47396427213988,0.052138540213854015,11076.0,0.008592134511154292,0,0,14301.974285714286,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
652,2023,170593,2655,446.2,19.0,2,8765.02,2,2921.6733333333336,168.06026365348401,0.0425722608111136,56864.333333333336,0.10180218616886567,0,2,2921.6733333333336,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True
653,2018,127788,1974,508.4,14.66,5,102735.35,7,12841.91875,257.548125633232,0.028829891838741396,15973.5,0.03464012494117223,0,1,17122.558333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
654,2008,102239,4540,585.7,15.51,5,67162.91,17,3731.272777777778,129.00881057268722,0.026476613178559233,5679.944444444444,0.1482477717571833,1,2,11193.818333333335,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
655,2017,31928,4077,586.3,19.05,7,26085.73,8,2898.4144444444446,143.80672062791268,0.03248635743519782,3547.5555555555557,0.1798002279319792,0,2,3260.71625,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
656,2012,23322,978,76.6,5.15,5,40118.86,13,2865.632857142857,78.32310838445807,0.06714471968709258,1665.857142857143,0.0248206249971959,1,2,6686.4766666666665,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
657,2023,193786,3044,500.2,6.96,7,35985.76,2,11995.253333333334,164.32325886990802,0.013911653008195083,64595.333333333336,0.02779911278481308,0,2,4498.22,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
658,2016,92896,4886,401.9,27.03,2,65110.51,9,6511.051,82.25542365943511,0.06723880597014925,9289.6,0.055552390045938115,0,0,21703.503333333334,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
659,2022,67292,1534,402.5,6.95,2,9047.22,3,2261.805,262.38591916558016,0.017262791852955785,16823.0,0.13345166231590302,1,1,3015.74,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
660,2010,34055,1598,111.9,22.67,6,21548.73,15,1346.795625,70.02503128911138,0.2024107142857143,2128.4375,0.07788960696955367,1,2,3078.39,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
661,2022,47891,1587,404.1,28.0,7,98085.09,3,24521.2725,254.63137996219282,0.06927263730826323,11972.75,0.012359550676349727,1,1,12260.63625,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
662,2023,86912,3595,590.2,11.77,7,18514.67,2,6171.556666666666,164.17246175243395,0.019939014060647124,28970.666666666668,0.06375140624130805,1,1,2314.33375,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
